-2.015970132567330016e+100
-3.395649217408964858e+100
-5.593162787422546322e+100
-4.778128970704075297e+100
-5.270122887076593731e+100
-5.014316606233845250e+100
-4.884470926791710024e+100
-5.074800950225629501e+100
-4.241917134733244480e+100
-2.829907297154741079e+100
-1.379679098221483595e+100
-2.197573319178743070e+100
-8.182999012494397141e+99
-4.929657459921648047e+99
-2.803194244302005133e+99
-1.303572801773956313e+99
-1.912613251779606596e+99
-8.329494745811185831e+99
-1.412918294311046197e+100
-5.596674287824744643e+100
-3.578431142574826032e+100
-2.829842745213809159e+99
