1.885255000524251500e+03
1.885184307920914534e+03
2.029797053017178314e+03
2.029281531975425878e+03
2.172292743829182200e+03
2.726679083665701455e+03
2.773723798473394709e+03
2.440842787074140688e+03
2.440924841119627672e+03
2.409985491651619668e+03
-2.070692603337012550e+00
1.432296479683843415e+02
-1.239855494553633974e+00
1.424943202880424451e+02
5.569634698604971845e+02
4.887712989550187359e+01
3.437493768448244396e+02
-1.814065331449488339e+00
2.892942637250502713e+01
2.766024724787721425e+03
6.448367427836000388e+03
1.553406142988485783e+02
